label,taxonomic_class,color
BLU95_RS40015_AMP_binding_NZ_LT629775__9639917_9641150_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SMALA_RS33505_AMP_binding_NZ_CP023992__8132613_8133792_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
FRAEUI1C_RS22480_AMP_binding_NC_014666__5557196_5558489_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
FRANEAN1_RS29395_AMP_binding_NC_009921__7235391_7236615_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AL346_RS04820_AMP_binding_NZ_CP012398__1004188_1005391_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BN1724_RS08900_AMP_binding_NZ_LN849456__2078154_2079561_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GPOL_RS11810_AMP_binding_NC_016906__2692798_2693899_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CNO08_RS22615_AMP_binding_NZ_CP023465__5593012_5594212_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A9D66_RS22105_AMP_binding_NZ_CP015972__4858697_4859870_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
FRAAU_RS01660_AMP_binding_NC_017033__381854_383054_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU81_RS29100_AMP_binding_NZ_LT629758__6642283_6643486_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BFG07_RS20560_AMP_binding_NZ_CP022690__4296326_4297523_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ABE83_RS01180_AMP_binding_NZ_CP011522__286932_288081_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SULPSESMR1_RS15095_AMP_binding_NZ_CP022415__3059669_3060848_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SVTN_RS41210_AMP_binding_NZ_CP010407__7180712_7181921_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU95_RS02650_AMP_binding_NZ_LT629775__730220_731417_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0248_Gly_BAH33409.1_A2_BGC0000371_heterobactin_Gly_,Actinobacteria,#E41A1C
AOT96_RS23835_AMP_binding_NZ_CP012749__5122691_5123864_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0342_Gly_EFE73313.1_A3_BGC0000431_stenothricin_Gly_,Actinobacteria,#E41A1C
SD37_RS16665_AMP_binding_NZ_CP016174__3746164_3747376_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B7C62_RS04555_AMP_binding_NZ_CP020563__1071094_1072237_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SGR_RS16155_AMP_binding_NC_010572__3796075_3797215_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070618_RS28960_AMP_binding_NZ_LT607413__6771029_6772226_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070623_RS15125_AMP_binding_NZ_LT607752__3702646_3703840_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BN6_RS15800_AMP_binding_NC_019673__3467566_3468640_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A7B19_RS06040_AMP_binding_NZ_CP015726__1569026_1570160_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CFP59_RS00035_AMP_binding_NZ_CP025018__6620_7760_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACIX8_RS16185_AMP_binding_NC_016631__4114345_4115554_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AVL59_RS10130_AMP_binding_NZ_CP016279__2309105_2310263_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070610_RS21350_AMP_binding_NZ_LT607733__5008408_5009476_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AVL59_RS10165_AMP_binding_NZ_CP016279__2350785_2351967_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CIK06_RS18200_AMP_binding_NZ_CP022961__4229852_4231040_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0385_Gly_ADC79642.1_A1_BGC0001052_tirandamycin_Gly_,Actinobacteria,#E41A1C
b0521_Gly_AVV61987.1_A1_BGC0001477_lydicamycin_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0402_bAla_CAN89638.1_A1_BGC0001070_kirromycin_,Actinobacteria,#E41A1C
KSE_RS34835_AMP_binding_NC_016109__7964721_7965897_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACP90_RS16475_AMP_binding_NZ_CP011927__3568994_3570203_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AM478_RS24090_AMP_binding_NZ_CP027539__5063735_5064896_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BGLA_RS35435_AMP_binding_NC_015382__230689_231895_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B4U39_RS39035_AMP_binding_NZ_CP020040__343850_345035_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0051_Gly_AAC44129.1_A1_not_in_mibig_saframycin_mx1_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CS390_RS12960_AMP_binding_NZ_CP024478__2756651_2757836_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CK934_RS17945_AMP_binding_NZ_CP023254__4553109_4554294_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0644_Gly_AIR74926.1_A1_BGC0000974_crocacin_Gly_,Deltaproteobacteria,#F781BF
a0645_Gly_AIR74925.1_A1_BGC0000974_crocacin_Gly_,Deltaproteobacteria,#F781BF
CMC5_RS14820_AMP_binding_NZ_CP012159__3992775_3993969_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B5S52_RS14700_AMP_binding_NZ_CP020350__3272198_3273398_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A7U58_RS25250_AMP_binding_NZ_CP016639__1744163_1745357_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACZ75_RS04865_AMP_binding_NZ_CP012201__1269260_1270472_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CO712_RS19020_AMP_binding_NZ_CP023522__4122188_4123394_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
RBRH_RS12510_AMP_binding_NC_014718__96572_97775_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0438_Gly_AAX16325.1_A3_not_in_mibig_pyoverdine_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A6747_RS15725_AMP_binding_NZ_CP015648__3336591_3337788______PL__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BBTA_RS05120_AMP_binding_NC_009485__1138440_1139649_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
N805_RS13800_AMP_binding_NZ_CP010979__3109373_3110558_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AVCA_RS11690_AMP_binding_NC_021149__2588652_2589855_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A7J50_RS16300_AMP_binding_NZ_CP015600__3639320_3640502_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0028_Gly_AAX16360.1_A1_not_in_mibig_pyoverdine_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU75_RS13015_AMP_binding_NZ_LT629802__2796713_2797895_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A0U95_RS25790_AMP_binding_NZ_CP014693__5869290_5870487______BL__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
DZERW192_RS06825_AMP_binding_NZ_CM001972__1525995_1527210_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AVI_RS23385_AMP_binding_NC_011991__109495_110704_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU31_RS11070_AMP_binding_NZ_LT629767__2390142_2391348_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AM571_RS21470_AMP_binding_NZ_CP017242__210367_211546_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AXG94_RS00830_AMP_binding_NZ_CP014262__212424_213600_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PB2503_RS10185_AMP_binding_NC_014414__2148228_2149362_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0235_Gly_AGN74892.1_A1_BGC0000459_griseoviridin_Gly_,Actinobacteria,#E41A1C
XNC2_RS22095_AMP_binding_NZ_LN681227__1666602_1667766_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CAB17_RS01490_AMP_binding_NZ_CP025491__328238_329447_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SPRI_RS37770_AMP_binding_NZ_CP011340__375336_376572______SPRI___,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0151_Gly_CCA29202.1_A1_BGC0000955_althiomycin_Gly_,Deltaproteobacteria,#F781BF
AB188_RS23755_AMP_binding_NZ_CP011642__4687092_4688307_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C6361_RS24065_AMP_binding_NZ_CP028158__5510762_5512013_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
STRVI_RS46450_AMP_binding_NC_015957__5148484_5149660_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BVC89_RS19805_AMP_binding_NZ_CP020038__4764441_4765779_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BVC89_RS19815_AMP_binding_NZ_CP020038__4774277_4775534_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
HDN1F_RS07810_AMP_binding_NC_014366__1932422_1933619_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BVC89_RS19820_AMP_binding_NZ_CP020038__4781387_4782722_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BH81_RS12930_AMP_binding_NZ_CP007039__3041126_3042305_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
MARME_RS04840_AMP_binding_NC_015276__1064186_1065437_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SOCE26_RS18715_AMP_binding_NZ_CP012673__5116266_5117475_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ID47_RS11640_AMP_binding_NZ_CP008941__1017693_1018899______ID4__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SDEN_RS06120_AMP_binding_NC_007954__1356259_1357423_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BH81_RS12925_AMP_binding_NZ_CP007039__3034473_3035655_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
MARME_RS04845_AMP_binding_NC_015276__1071424_1072672_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
S4054249_RS19835_AMP_binding_NZ_CP015411__4649053_4650208_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PPIS_RS15770_AMP_binding_NZ_CP011924__3459899_3461045_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070618_RS25955_AMP_binding_NZ_LT607413__6030148_6031339_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070614_RS28690_AMP_binding_NZ_LT607753__6462380_6463559_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CACI_RS25055_AMP_binding_NC_013131__5814557_5815715_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A6E92_RS18775_AMP_binding_NZ_CP015362__4412618_4413785_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C6361_RS00525_AMP_binding_NZ_CP028158__121584_122757_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070621_RS12330_AMP_binding_NZ_LT594324__2804354_2805551_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070614_RS28705_AMP_binding_NZ_LT607753__6469779_6470958_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C6361_RS09415_AMP_binding_NZ_CP028158__2233190_2234381_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B446_RS23885_AMP_binding_NC_021985__5456059_5457250_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0067_Gly_CAJ96468.1_A1_BGC0000330_cupriachelin_Gly_,Betaproteobacteria,#984EA3
CU052_RS10300_AMP_binding_NZ_CP025537__2172969_2174163_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CU052_RS10290_AMP_binding_NZ_CP025537__2153185_2154355_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AZL_RS19515_AMP_binding_NC_013855__1010198_1011410_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BN159_RS44465_AMP_binding_NC_020504__8958743_8959880_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BFP94_RS09865_AMP_binding_NZ_LT604072__2348480_2349680_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AT705_RS21010_AMP_binding_NZ_CP013612__385323_386508_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
S4054249_RS01780_AMP_binding_NZ_CP015411__412462_413650_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A0U91_RS11755_AMP_binding_NZ_CP014687__2627077_2628280_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU38_RS16820_AMP_binding_NZ_LT629772__3667533_3668733_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
VIBNI_RS08945_AMP_binding_NC_022528__2014146_2015346_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CK934_RS21150_AMP_binding_NZ_CP023254__5610542_5611727_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
Asbog_RS10715_AMP_binding_NZ_AP014690__2429104_2430289_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
H744_RS07970_AMP_binding_NZ_CP005973__1848296_1849511_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PLU_RS17520_AMP_binding_NC_005126__4152206_4153412_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
MEBOL_RS29830_AMP_binding_NZ_CP022163__7161803_7162886_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
S4054249_RS23740_AMP_binding_NZ_CP015412__764871_766098_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
LEN_RS19930_AMP_binding_NZ_AP014940__5047668_5048868_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
TERTU_RS10325_AMP_binding_NC_012997__2544692_2545892_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B5S52_RS19300_AMP_binding_NZ_CP020350__4304693_4305890_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B224_RS05910_AMP_binding_NZ_CP007567__1283406_1284567_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AT705_RS12015_AMP_binding_NZ_CP013611__2763792_2764992_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
MMWYL1_RS13155_AMP_binding_NC_009654__2875140_2876379______MMW__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CIK06_RS09140_AMP_binding_NZ_CP022961__2051214_2052336_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B1H29_RS09315_AMP_binding_NZ_CP019724__2295650_2296817_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU81_RS45615_AMP_binding_NZ_LT629758__10207118_10208252_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
M878_RS90690_AMP_binding_NZ_CM002285__9503334_9503739_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
HCH_RS15690_AMP_binding_NC_007645__3639871_3640975_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PSF113_RS48960_AMP_binding_NC_016830__4305391_4306546_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B1L02_RS18185_AMP_binding_NZ_CP021646__4004133_4004859_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PNC201_RS03705_AMP_binding_NZ_CP022522__876690_877869_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A4E84_RS22075_AMP_binding_NZ_CP015098__4962065_4963283_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B9T62_RS12980_AMP_binding_NZ_CP021780__3011760_3012957_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A8H32_RS05525_AMP_binding_NZ_CP020391__1256036_1257194_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AO356_RS26490_AMP_binding_NZ_CP012831__5993296_5994457_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SLINC_RS31385_AMP_binding_NZ_CP016438__7017882_7019091_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
KFLA_RS20450_AMP_binding_NC_013729__4409225_4410404_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AORI_RS67720_AMP_binding_NC_021252__5949425_5950601_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
VAB18032_RS17440_AMP_binding_NC_015434__3945045_3946218_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BOP93_RS17960_AMP_binding_NZ_CP018049__4004289_4005459_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
XDD1_RS16575_AMP_binding_NZ_FO704550__3790972_3792151_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ASA_RS24210_AMP_binding_NC_009348__3054110_3055286_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
M878_RS90685_AMP_binding_NZ_CM002285__9500610_9501456_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CHIBA101_RS00460_AMP_binding_NZ_AP017896__101512_102562_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A4G23_RS22065_AMP_binding_NZ_CP017316__5221657_5222815_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ECA_RS13210_AMP_binding_NC_004547.2_3029810_3030959_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
APQ13_RS01690_AMP_binding_NZ_CP013237__356420_357539______RO10__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0752_Gly_AAF17280.1_A2_BGC0001028_nostopeptolide_Gly_,Cyanobacteria,#1E90FF
DPA2511_RS15740_AMP_binding_NZ_CM001857__3553390_3554572_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CDC41_RS16085_AMP_binding_NZ_AP018255__3802469_3803675_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
LILAB_RS29625_AMP_binding_NC_015711__7363480_7364659_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0410_Gly_AEU11006.1_A2_BGC0001029_nostophycin_Gly_,Cyanobacteria,#1E90FF
CDC35_RS05420_AMP_binding_NZ_AP018281__1265011_1266205_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GJA_RS00810_AMP_binding_NZ_HG322949__215501_216677_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0074695_RS13635_AMP_binding_NZ_LT607411__2918474_2919641_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CJO11_RS09450_AMP_binding_NZ_CP022889__1930007_1931195_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AY601_RS10980_AMP_binding_NZ_CP014504__2604559_2605720_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AY601_RS05095_AMP_binding_NZ_CP014504__1195898_1197116_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AY601_RS10915_AMP_binding_NZ_CP014504__2562001_2563162_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0287_Gly_BAP05590.1_A1_BGC0000967_calyculin_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0408_Gly_ADD82940.1_A1_BGC0001099_kalimantacin_Gly_,Gammaproteobacteria,#A65628
CR152_RS18960_AMP_binding_NZ_CP024608__4240822_4242025_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GLE_RS24845_AMP_binding_NZ_CP013140__2729171_2730374_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AAW51_RS13620_AMP_binding_NZ_CP011371__3133311_3134505_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CXQ81_RS12810_AMP_binding_NZ_CP025261__2791062_2792247_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BVH73_RS01705_AMP_binding_NZ_CP020046__366877_368062_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0411_Gly_CAB38084.1_A1_BGC0001025_myxovirescin_Gly_,Deltaproteobacteria,#F781BF
A6E92_RS31510_AMP_binding_NZ_CP015362__7342433_7343642_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CNO08_RS12285_AMP_binding_NZ_CP023465__3100261_3101443_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
DZEMK19_RS12845_AMP_binding_NZ_CM001985__2874688_2875876_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
DDA3937_RS22745_AMP_binding_NC_014500__1888502_1889687_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0407_Gly_AGS06887.1_A1_BGC0001092_diaphorin_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0630_Gly_AAS47564.1_A1_BGC0001108_pederin_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0774_Gly_AAV97877.1_A1_BGC0001105_onnamide_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0412_Gly_ADA82585.1_A1_BGC0001110_psymberin_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A1D11_RS10895_AMP_binding_NZ_CP014840__2220463_2221657_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0403_Gly_ADA69239.2_A1_BGC0001071_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
NPM_RS10035_AMP_binding_NZ_CP026681__2280026_2281223_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A3218_RS01730_AMP_binding_NZ_CP014867__481694_482888_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BrL25_RS23455_AMP_binding_NZ_CP017705__5079571_5080786_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BBN_RS36330_AMP_binding_NZ_CP004043__1203678_1204938_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A6122_RS15565_AMP_binding_NZ_CP015515__855670_856849_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BFS30_RS17165_AMP_binding_NZ_CP017141__4122884_4124078_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B9A52_RS00500_AMP_binding_NZ_LT838813__107893_109078_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
D770_RS27265_AMP_binding_NZ_CP004371__6645013_6646207_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CK934_RS14960_AMP_binding_NZ_CP023254__3662993_3664181_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BVC89_RS13250_AMP_binding_NZ_CP020038__3080568_3081753_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B1L02_RS18220_AMP_binding_NZ_CP021646__4029965_4031144_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PNC201_RS00710_AMP_binding_NZ_CP022522__157964_159137_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CIG75_RS10345_AMP_binding_NZ_CP022657__2379902_2381087_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0298_Gly_CAJ76290.1_A1_BGC0000972_colibactin_Gly_,Gammaproteobacteria,#A65628
BN49_RS20080_AMP_binding_NZ_FO834906__3781681_3782854_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CPIN_RS25745_AMP_binding_NC_013132__6560512_6561712_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CK934_RS00050_AMP_binding_NZ_CP023254__66454_67624_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0471_Gly_WP_019032753.1_A1_BGC0001331_BE-43547A1_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0470_Gly_WP_053065270.1_A1_BGC0001330_BE-43547A1_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0535_Gly_EWM63005.1_A1_BGC0001328_rakicidin_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0465_Gly_WP_052165466.1_A1_BGC0001327_rakicidin_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A7J05_RS00380_AMP_binding_NZ_CP015588__79664_80852______A7J05___,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0472_Gly_WP_019032755.1_A1_BGC0001331_BE-43547A1_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0468_Gly_WP_053065269.1_A1_BGC0001330_BE-43547A1_Gly_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BRAD285_RS13205_AMP_binding_NZ_LT859959__2917310_2918498_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AT302_RS12430_AMP_binding_NZ_CP013480.3_2865411_2866635_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
